timestamp,time,f_scale,location,county,state,latitude,longitude,comments
2017-06-18 02:53:00+00:00,0253,UNK,4 NW ODESSA,LAFAYETTE,MO,39.04,-94.01,A NWS STORM SURVEY CREW CONFIRMED EF-0 TORNADO DAMAGE. DAMAGE WAS MAINLY TO LARGE TREES BUT ONE RESIDENCE LOST NUMEROUS SHINGLES FROM ITS ROOF. (EAX)
2015-05-24 17:15:00+00:00,1715,UNK,3 SSE LOWRY CITY,ST. CLAIR,MO,38.1,-93.71,A NWS STORM SURVEY FOUND THAT AN EF-1 TORNADO TOUCHED ABOUT 3 MILES SOUTH OF LOWRY CITY AND CROSSED HWY 13. THE TORNADO TRACKED NORTHEAST AND LIFTED ON NE 1000 ROAD JUS (SGF)
2017-03-07 05:17:00+00:00,0517,UNK,RHINELAND,MONTGOMERY,MO,38.72,-91.52,A NWS STORM SURVEY TEAM DETERMINED AN EF-1 TORNADO BEGAN IN RHINELAND AND MOVED EAST-NORTHEAST ACROSS SOUTHWEST WARREN COUNTY LIFTING AROUND 2 MILES SSE OF WARRENTON. T (LSX)
2017-05-19 09:23:00+00:00,0923,UNK,1 SSE NEW FLORENCE,MONTGOMERY,MO,38.9,-91.45,A WEAK TORNADO FORMED ON THE SOUTH OUTER ROAD OF INTERSTATE 70 ONE MILE SOUTHEAST OF NEW FLORENCE. IT CAUSED DAMAGE TO TWO BUILDINGS AT A MODOT FACILITY... INCLUDING TH (LSX)
2017-03-01 10:40:00+00:00,1040,UNK,4 SSE SIKESTON,NEW MADRID,MO,36.83,-89.55,EF1 TORNADO WITH 100 MPH WINDS WENT 15.3 MILES ACROSS NEW MADRID AND MISSISSIPPI COUNTIES. PEAK WIDTH WAS 200 YARDS. TORNADO LIFTED 3 MILES NNE OF ANNISTON AT 452 AM. D (PAH)
2017-04-30 07:52:00+00:00,0752,UNK,N MATTHEWS,NEW MADRID,MO,36.76,-89.58,EF-2 TORNADO. PEAK WINDS 125 MPH. PATH LENGTH 4 MILES. MAXIMUM PATH WIDTH 150 YARDS. TORNADO BEGAN 1/2 MILE NORTH OF MATTHEWS AND LIFTED 1 MILE SOUTH OF SIKESTON. ROOF (PAH)
2015-07-08 23:45:00+00:00,2345,UNK,CALEDONIA,WASHINGTON,MO,37.76,-90.77,VIDEO OF TORNADO NEAR CALEDONIA ALONG WITH TREE DAMAGE. (LSX)
2015-04-08 20:37:00+00:00,2037,UNK,POTOSI,WASHINGTON,MO,37.94,-90.78,(LSX)
2017-04-29 20:31:00+00:00,2031,UNK,2 ENE KAMPVILLE,ST. CHARLES,MO,38.86,-90.52,A WEAK TORNADO MOVED ACROSS FAR NORTHERN ST. CHARLES COUNTY CAUSING EF0 DAMAGE TO TREES... OUTBUILDINGS... HOMES... BOATS... CAMPERS AND A FEW BOAT DOCKS. WINDS WERE ES (LSX)
2017-03-07 05:51:00+00:00,0551,UNK,WENTZVILLE,ST. CHARLES,MO,38.81,-90.86,*** 3 INJ *** FIVE MOBILE HOMES BLOWN OVER... ANOTHER ONE HAD A TREE FALL ON IT IN WENTZVILLE NEAR WEST MAIN STREET AND HILLTOP DRIVE. TWO PEOPLE TRAPPED AT THIS TIME. (LSX)
2016-04-26 18:22:00+00:00,1822,UNK,4 WSW NEW MELLE,ST. CHARLES,MO,38.69,-90.95,EF0 TORNADO TOUCHED DOWN BRIEFLY AT THE INTERSECTION OF MISSOURI HIGHWAYS D AND T IN EXTREME EASTERN ST. CHARLES COUNTY. MINOR TREE AND ROOF DAMAGE WAS OBSERVED. (LSX)
2015-06-29 01:07:00+00:00,0107,UNK,ST. PETERS,ST. CHARLES,MO,38.78,-90.61,DEBRIS SEEN NORTH OF ARROWHEAD INDUSTRIAL BLVD...JUST WEST NORTHWEST OF HWY 370. (LSX)
2015-04-10 02:15:00+00:00,0215,UNK,NW DAISY,CAPE GIRARDEAU,MO,37.52,-89.79,EF0 TORNADO. BEGAN AND TRAVELED 2 MILES TO 1.5 MILES ENE OF DAISY. MAXIMUM WINDS OF 75 MPH. MAX WIDTH OF 150 YARDS. NUMEROUS TREES AND TREE LIMBS DOWN. (PAH)
2015-04-10 02:31:00+00:00,0231,UNK,3 W JACKSON,CAPE GIRARDEAU,MO,37.38,-89.71,EF0 TORNADO. BEGAN AND TRAVELED TO 1.7 MILES TO APPROXIMATELY 1.3 MILES WEST OF JACKSON... MO. MAXIMUM WINDS WERE 85 MPH. MAX WIDTH WAS 130 YARDS. APPROXIMATELY 1 DOZEN H (PA
2016-09-16 20:37:00+00:00,2037,UNK,2 SW STE. GENEVIEVE,STE. GENEVIEVE,MO,37.95,-90.08,POSSIBLE BRIEF TOUCHDOWN. SPOTTER WAS AT EXIT 50 ON INTERSTATE 55. (LSX)
2017-08-31 18:15:00+00:00,1815,UNK,1 N TUPELO,LEE,MS,34.28,-88.73,(MEG)
2016-11-30 00:15:00+00:00,0015,UNK,1 NE PALA ALTO,CLAY,MS,33.7,-88.76,TORNADO TRAVELED ROUGHLY 3 MILES NORTHEAST THROUGH THE NORTHERN PORTION OF CLAY COUNTY BEFORE EXITING INTO MONROE COUNTY COVERED BY NWS MEG. MOSTLY MINOR TO MODERATE TR (JAN)
2017-01-02 19:55:00+00:00,1955,UNK,9 ESE MAGNOLIA,PIKE,MS,31.09,-90.32,A WEAK TORNADO...EF1...TOUCHED DOWN ALONG AN INTERMITTENT PATH IN SOUTHEAST PIKE COUNTY FROM AROUND EMERALD ROAD SOUTH OF HIGHWAY 48 TO LOVE CREEK ROAD JUST NORTH OF HI (LIX)
2016-12-18 03:30:00+00:00,0330,UNK,2 E BARR,TATE,MS,34.61,-89.74,TORNADO ON THE GROUND REPORTED BY TRAINED SPOTTER. (MEG)
2017-04-30 11:14:00+00:00,1114,UNK,4 SSW NATCHEZ,ADAMS,MS,31.5,-91.42,THE TORNADO BEGAN ALONG BOURKE ROAD AND UPROOTED NUMEROUS TREES ALONG ITS PATH. THE WORST DAMAGE OCCURRED IN THE CLOVERDALE AREA. HERE... A LARGE TREE DESTROYED A HOME (JAN)
2016-02-15 17:00:00+00:00,1700,UNK,3 NNE CLINTON,HINDS,MS,32.38,-90.32,THIS WEAK AND BRIEF TORNADO TOUCHED DOWN IN THE SOUTHERN OAKS SUBDIVISION JUST OFF PINEHAVEN DR. A FEW CEDAR TREES WERE SNAPPED AND THE TOP OF ONE HARDWOOD TREE WAS BLO (JAN)
2017-04-30 13:14:00+00:00,1314,UNK,4 W EDWARDS,HINDS,MS,32.34,-90.66,THIS TORNADO STARTED JUST SOUTH OF HWY 80 JUST TO THE WEST OF EDWARDS WHERE LARGE TREES BRANCHES WERE BROKEN AND A FEW TREES UPROOTED. THE TORNADO TRAVELED NORTH AND RE (JAN)
2017-04-30 13:03:00+00:00,1303,UNK,2 N UTICA,HINDS,MS,32.13,-90.63,HOME DAMAGED AND TREES DOWN JUST NORTH OF UTICA. (JAN)
2017-04-30 13:22:00+00:00,1322,UNK,3 S BOLTON,HINDS,MS,32.31,-90.47,THIS TORNADO TOUCHED DOWN SOUTH OF BOLTON ALONG HOUSTON ROAD. THE TORNADO QUICKLY INTENSIFIED AS IT CROSSED RAYMOND- BOLTON RD WHERE NUMEROUS TREES WERE DAMAGED. HEAVY (JAN)
2017-04-30 13:10:00+00:00,1310,UNK,3 SSW LEARNED,HINDS,MS,32.16,-90.57,THIS TORNADO TOUCHED DOWN JUST SW OF THE INTERSECTION OF ADAMS STATION ROAD AND OLD ADAMS STATION ROAD. HERE... HEAVY TREE DAMAGE WAS NOTED AS DOZENS OF TREES WERE SNAP (JAN)
2017-04-30 13:23:00+00:00,1323,UNK,2 SW TERRY,HINDS,MS,32.08,-90.32,THIS WEAK TORNADO TOUCHED DOWN ALONG VOLLEY CAMPBELL ROAD AND MOVED ACROSS SOME PERSONAL PROPERTY. A COUPLE OF TREES WERE UPROOTED ALONG WITH MANY LARGE LIMBS BROKEN IN (JAN)
2017-04-30 13:28:00+00:00,1328,UNK,3 ESE BOLTON,HINDS,MS,32.34,-90.41,THIS TORNADO TOUCHED DOWN ALONG ST. THOMAS ROAD AND PEAKED AS IT CROSSED I-20 ON THE WEST SIDE OF THE NORRELL ROAD EXIT. THE HEAVIEST TREE DAMAGE WAS ALONG BOTH FRONTAG (JAN)
2015-11-18 03:33:00+00:00,0333,UNK,2 SE EDWARDS,HINDS,MS,32.31,-90.58,THIS BRIEF TORNADO TOUCHED DOWN JUST SOUTH OF MS HIGHWAY 467 SOUTHEAST OF EDWARDS NEAR CAL-MAINE FOODS. SEVERAL HARDWOOD TREES WERE UPROOTED AND SOFTWOOD TREES WERE SNA (JAN)
2017-04-30 13:23:00+00:00,1323,UNK,5 N EDWARDS,HINDS,MS,32.41,-90.59,THIS TORNADO STARTED JUST WEST OF THE INTERSECTION OF ANDERSON ROAD AND ASKEW ROAD WHERE LARGE LIMBS WERE SNAPPED AND A FEW TREES UPROOTED. THE TORNADO CROSSED ANDERSON (JAN)
2015-04-14 00:15:00+00:00,0015,UNK,5 NW TERRY,HINDS,MS,32.15,-90.36,SPORADIC TREE AND POWERLINE DAMAGE REPORTED ALONG A PATH BETWEEN LEBANON PINEGROVE ROAD AND GARY ROAD. A FEW HOMES ALSO SUSTAINED MINOR ROOF DAMAGE. CELL ASSOCIATED WIT (JAN)
2016-07-22 19:07:00+00:00,1907,UNK,7 ESE ELLISVILLE,JONES,MS,31.54,-89.11,BRIEF WEAK EF-0 TORNADO WITH 80 MPH WINDS TOUCHED DOWN ALONG LYON RANCH ROAD AND MOVED SW FOR 0.86 MILES CAUSING TREE AND MINOR ROOF DAMAGE. (JAN)
2015-10-31 22:24:00+00:00,2224,UNK,4 SW HATTIESBURG,LAMAR,MS,31.28,-89.36,THIS WEAK TORNADO TOUCHED DOWN ALONG RICHBURG RD JUST W OF I-59. IT TRACKED ENE FOR 4.5 MILES ACROSS A NEIGHBORHOOD AND HWY 11 BEFORE LIFTING AT MCCALL ST AND BARKLEY R (JAN)
2016-02-23 22:29:00+00:00,2229,UNK,7 SSW WEST HATTIESBURG,LAMAR,MS,31.23,-89.42,EF-1 TORNADO WITH MAXIMUM WINDS OF 90 MPH AND A PATH LENGTH OF 1.4 MILES AND WIDTH OF 75 YARDS. NUMEROUS TREES WERE SNAPPED ALONG WITH SOME ROOF AND FENCE DAMAGE. (JAN)
2016-02-23 22:17:00+00:00,2217,UNK,5 ENE BAXTERVILLE,LAMAR,MS,31.13,-89.51,*** 1 FATAL *** MOBILE HOME WAS DESTROYED ON SONES ROAD WEST OF PURVIS. ONE FATALITY OCCURRED AT THIS LOCATION. TORNADO DEBRIS SIGNATURE OBSERVED IN DUAL-POL RADAR DATA (JAN)
2017-01-21 09:47:00+00:00,0947,UNK,4 SW HATTIESBURG,LAMAR,MS,31.26,-89.35,HEAVY DAMAGE TO STURCTURES AT AND ALONG CARTER AND TATUM CAMP RDS. NUMEROUS TREES DOWN. (JAN)
2016-01-22 00:51:00+00:00,0051,UNK,5 ENE IMPROVE,LAMAR,MS,31.36,-89.61,2 HOMES WITH MAJOR DAMAGE. MULTIPLE TREES AND POWERLINES DOWNED. POSSIBLE TORNADO. (JAN)
2017-01-02 20:52:00+00:00,2052,UNK,3 WSW PURVIS,LAMAR,MS,31.12,-89.46,NWS SURVEY FOUND AN EF1 TORNADO WITH MAX WINDS OF 105MPH. MAX WIDTH OF 225 YARDS. PATH LENGTH OF 8.4 MILES. THIS TORNADO TOUCHED DOWN NEAR CORINTH CUTOFF ROAD AND CONTI (JAN)
2017-08-30 15:04:00+00:00,1504,UNK,8 W PURVIS,LAMAR,MS,31.16,-89.54,THIS TORNADO TOUCHED DOWN IN A WOODED AREA JUST NORTH OF PURVIS TO COLUMBIA ROAD... NEAR THE INTERSECTION OF B YOUNG ROAD. THIS AREA WAS INACCESSIBLE DUE TO POWER CREWS (JAN)
2016-03-31 12:53:00+00:00,1253,UNK,1 WSW PURVIS,LAMAR,MS,31.14,-89.42,THIS TORNADO TOUCHED DOWN NEAR TALOWAH RD WHERE IT UPROOTED A COUPLE OF TREES AND CAUSED SOME MINOR ROOF DAMAGE TO A HOME. THE TORNADO CONTINUED EAST NORTHEAST UPROOTIN (JAN)
2016-02-23 22:22:00+00:00,2222,UNK,4 WNW PURVIS,LAMAR,MS,31.17,-89.47,REPORTS OF DAMAGE AROUND PURVIS OLOH ROAD AND MCRANEY ROAD. TREES AND POWERLINES DOWN. TORNADO DEBRIS SIGNATURE OBSERVED IN DUAL-POL RADAR DATA. (JAN)
2016-02-23 22:07:00+00:00,2207,UNK,4 WSW BAXTERVILLE,LAMAR,MS,31.06,-89.65,THIS BRIEF TORNADO TOUCHDOWN SNAPPED AND UPROOTED SEVERAL TREES JUST SOUTH OF CLEAR CREEK ROAD IN SOUTHWEST LAMAR COUNTY. (JAN)
2017-01-21 09:35:00+00:00,0935,UNK,5 NW PURVIS,LAMAR,MS,31.19,-89.48,*** 4 FATAL... 56 INJ *** TORNADO TOUCHED DOWN AT PURVIS-OLOH ROAD AND GAINED STRENGTH BEFORE CROSSING THE LAMAR/FORREST COUNTY LINE AND MOVING INTO HATTIESBURG. THE TO (JAN)
2017-03-30 10:32:00+00:00,1032,UNK,11 W PURVIS,LAMAR,MS,31.15,-89.59,A WEAK AND BRIEF TORNADO TOUCHED DOWN JUST WEST OF TATUM SALT DOME ROAD AND TRACKED ENE FOR 1.5 MILES. AS IT CROSSED TATUM SALT DOME ROAD... PROPERTY WAS DAMAGED ON BOT (JAN)
2015-11-18 06:07:00+00:00,0607,UNK,3 S CARTHAGE,LEAKE,MS,32.7,-89.52,POWER LINES DOWN ON HWY 488 AND HWY 355. (JAN)
2015-04-14 01:05:00+00:00,0105,UNK,1 SSE WALNUT GROVE,LEAKE,MS,32.58,-89.45,NWS STORM SURVEY FOUND AN EF0 TORNADO WITH MAX WINDS OF 85MPH...MAX WIDTH OF 50 YDS AND 1.2 MILE PATH LENGTH. THIS WEAK TORNADO BEGAN IN SOUTHEAST WALNUT GROVE NEAR GOL (JAN)
2016-02-15 18:15:00+00:00,1815,UNK,4 SE THOMASTOWN,LEAKE,MS,32.82,-89.61,NUMEROUS TREES DOWNED ALONG MS HWY 429 (JAN)
2015-11-18 06:05:00+00:00,0605,UNK,1 SSW TUSCOLA,LEAKE,MS,32.61,-89.53,THIS WEAK AND BRIEF TORNADO DAMAGED A FEW TREES ALONG HIGHWAY 500 NEAR TUSCOLA. PATH LENGTH...0.6 MILES.MAXIMUM PATH WIDTH...75 YARDS. EF0 WITH 75 MPH PEAK WIND. (JAN)
2015-11-18 06:30:00+00:00,0630,UNK,5 SE ZAMA,LEAKE,MS,32.93,-89.32,TIN ROOF WAS MOSTLY BLOWN OFF A HOME AND INTO HIGHWAY 25. THIS OCCURRED JUST SOUTH OF THE ATTALA LINE IN NORTHEAST LEAKE COUNTY. (JAN)
2015-04-25 07:17:00+00:00,0717,UNK,5 NW LENA,LEAKE,MS,32.65,-89.66,NWS DAMAGE SURVEY FOUND AN EF1 TORNADO WITH MAXIMUM WINDS OF 105MPH...MAXIMUM WIDTH OF 300YDS AND PATH LENGTH OF 2.5 MILES. THIS TORNADO STARTED JUST WEST OF HIGHWAY 25 (JAN)
2015-04-25 07:28:00+00:00,0728,UNK,4 S CARTHAGE,LEAKE,MS,32.69,-89.53,NWS DAMAGE SURVEY FOUND AN EF1 TORNADO WITH MAX WINDS OF 110MPH...MAX WIDTH OF 500YDS AND PATH LENGTH OF 3.5 MILES. THE TORNADO STARTED JUST WEST OF HWY 35... SNAPPING SE (JA
2015-11-18 06:21:00+00:00,0621,UNK,2 SE RENFROE,LEAKE,MS,32.84,-89.43,THIS TORNADO TOUCHED DOWN ALONG COOSA ROAD AND TRACKED NORTHEAST TO JUST PAST THE NESHOBA COUNTY LINE AT THOMPSON ROAD. DOZENS OF PINE TREES WERE DAMAGED AS IT CROSSED (JAN)
2017-04-27 03:31:00+00:00,0331,UNK,1 NNW WALNUT GROVE,LEAKE,MS,32.61,-89.46,EF-1 TORNADO BEGAN ON THE NORTH SIDE OF WALNUT GROVE JUST EAST OF MS 35... TRACKING EAST NORTHEASTWARD THROUGH THE ROSEBUD COMMUNITY AND ENDING IN SW NESHOBA CO ALONG C (JAN)
2015-11-18 06:14:00+00:00,0614,UNK,3 E CARTHAGE,LEAKE,MS,32.74,-89.48,THIS TORNADO TOUCHED DOWN JUST SOUTH OF HWY 16 EAST OF CARTHAGE WHERE IT SNAPPED AND UPROOTED NUMEROUS TREES AND DESTROYED A LARGE OUTBUILDING. SOME POWER LINES WERE DO (JAN)
2017-01-21 10:05:00+00:00,1005,UNK,1 WSW TALLAHALA,PERRY,MS,31.38,-89.15,*** 1 INJ *** THE TORNADO ENTERED EXTREME NW PERRY COUNTY... MS FROM NE FORREST COUNTY 2 MILES WNW OF RUNNELSTOWN... MS AND CONTINUED TO MOVE NE AT 45 TO 50 MPH BEFORE (MOB)
2015-04-14 00:46:00+00:00,0046,UNK,6 W HARPERVILLE,SCOTT,MS,32.51,-89.59,NWS STORM SURVEY FOUND AN EF1 TORNADO WITH MAX WINDS OF 95MPH...MAX WIDTH OF 100 YDS AND 1/2 MILE PATH LENGTH. THE TORNADO BEGAN IN A WOODED AREA...KNOCKING DOWN SOME T (JAN)
2016-11-29 22:02:00+00:00,2202,UNK,2 S BRANCH,SCOTT,MS,32.4,-89.71,TREES AND POWER LINES ARE DOWN IN ITS PATH. (JAN)
2017-04-30 14:42:00+00:00,1442,UNK,6 NE FOREST,SCOTT,MS,32.42,-89.4,EF-0 WITH MAX WINDS OF 80 MPH. PATH LENGTH: 4.27 MILES. MAX WIDTH: 100 YARDS. THE TORNADO BEGAN ALONG RUSSELL COMMUNITY ROAD WHERE IT UPROOTED MANY SOFTWOOD TREES. IT A (JAN)
2015-11-18 05:56:00+00:00,0556,UNK,4 S LENA,SCOTT,MS,32.54,-89.59,TREES DOWN ON HILLSBORO-LUDLOW RD. (JAN)
2017-02-07 22:07:00+00:00,2207,UNK,4 SSW HARPERVILLE,SCOTT,MS,32.44,-89.52,TORNADO BEGAN NEAR HODGES LN... CONTINUING EASTWARD ACROSS OLD HILLSBORO RD. MOST SIGNIFICANT DAMAGE OCCURRED AS THE TORNADO CROSSED LITTLE RIVER RD AND MS HWY 35. TORN (JAN)
2016-01-21 23:46:00+00:00,2346,UNK,2 NW HOMEWOOD,SCOTT,MS,32.26,-89.54,THIS WEAK TORNADO SNAPPED A HANDFULL OF LARGE PINE TREES OFF CR 562 AND 550. A FEW OTHER LARGE LIMBS WERE BROKEN OFF AS WELL. PATH LENGTH WAS 2.1 MILES...75 YDS WIDE... (JAN)
2016-11-29 22:00:00+00:00,2200,UNK,2 N FORKVILLE,SCOTT,MS,32.49,-89.66,A 250 TO 300 YARD SWATH OF DAMAGE FROM HIGHWAY 481 TO DEBATES ROAD... ROOF DAMAGE ON MEJELK ROAD. ON RENFORE ROAD A TREE HAD FALLEN ON A MOBILE HOME. TREES WERE BLOWN D (JAN)
2016-11-29 22:11:00+00:00,2211,UNK,2 N FORKVILLE,SCOTT,MS,32.49,-89.66,ON HIGHWAY 13 TREES AND POWER POLES WERE BLOWN DOWN. (JAN)
2015-11-18 05:45:00+00:00,0545,UNK,1 ENE BRANCH,SCOTT,MS,32.44,-89.69,TREES DOWN ON AIRPORT RD AND JOHN POPE RD. BARN DESTROYED AT THIS SAME LOCATION. (JAN)
2017-02-07 22:15:00+00:00,2215,UNK,4 SE HILLSBORO,SCOTT,MS,32.42,-89.46,HOUSE DAMAGED ON SOUTH LITTLE RIVER ROAD NEAR HWY 35. SEVERAL TREES AND POWERLINES DOWN ALONG HWY 35 AND HWY 21. (JAN)
2016-02-15 19:46:00+00:00,1946,UNK,SYLVARENA,SMITH,MS,32.01,-89.38,STRUCTURAL DAMAGE AND POWER LINES DOWNED ON HWY 18 (JAN)
2015-12-25 21:51:00+00:00,2151,UNK,4 SE PINEVILLE,SMITH,MS,32.1,-89.36,CHICKEN HOUSE DAMAGED WITH TIN ROOF PARTIALLY OFF ALONG WITH TREES DOWN. OCCURRED ALONG CO ROAD 529. RESIDENTS WITNESSED THE TORNADO MOVE THROUGH THE AREA. (JAN)
2016-02-15 19:24:00+00:00,1924,UNK,8 NE MAGEE,SMITH,MS,31.95,-89.63,THIS BRIEF TORNADO TOUCHED DOWN ON CR-114 IN WESTERN SMITH COUNTY BEFORE CROSSING GEORGIA PACIFIC LAND AND ENDING BACK ON CR-114. A FEW TREES WERE DOWNED ALONG THE PATH (JAN)
2017-01-19 14:13:00+00:00,1413,UNK,4 WSW RALEIGH,SMITH,MS,32.0,-89.59,1 HOME ON COUNTRY RD 540 2A HAS ROOF DAMAGE AND TREES DOWN ON THEIR CAR. (JAN)
2016-02-15 19:52:00+00:00,1952,UNK,3 NE SYLVARENA,SMITH,MS,32.05,-89.34,THIS TORNADO BEGAN IN EASTERN SMITH COUNTY JUST WEST OF CR-107 AND CONTINUED INTO JASPER COUNTY...CAUSING SIGNIFICANT DAMAGE TO TREES ALONG THE PATH. THE TORNADO CONTIN (JAN)
2017-01-02 20:43:00+00:00,2043,UNK,4 W STRINGER,SMITH,MS,31.86,-89.33,NWS SURVEY FOUND AN EF1 TORNADO WITH MAX WINDS OF 105MPH. MAX WIDTH OF 275 YARDS. PATH LENGTH OF 3.9 MILES. THIS TORNADO TOUCHED DOWN NEAR COUNTY ROAD 33B AND CONTINUED (JAN)
2017-01-19 14:00:00+00:00,1400,UNK,5 NNW MIZE,SMITH,MS,31.93,-89.6,ROOF DAMAGE AT A HOME ON COUNTY RD 110. (JAN)
2016-03-10 22:04:00+00:00,2204,UNK,1 W RALEIGH,SMITH,MS,32.03,-89.54,THE TORNADO BEGAN JUST OFF OF HIGHWAY 540 WEST OF RALEIGH SNAPPING A FEW TREES. THE TORNADO CONTINUED ACROSS COURT HOUSE SQUARE...WHERE IT TOOK PART OF A METAL ROOF OFF (JAN)
2015-05-27 19:45:00+00:00,1945,UNK,WALLERVILLE,UNION,MS,34.44,-88.95,POSSIBLE ROPE TORNADO IN WALLERVILLE MISSISSIPPI. SHED DAMAGED. (MEG)
2017-04-30 14:06:00+00:00,1406,UNK,12 NW CANTON,YAZOO,MS,32.75,-90.14,EF-1 TORNADO WITH 110 MPH MAX WINDS. 6.94 MILE PATH LENGTH AND 1000 YARD MAX WIDTH. IT STARTED JUST NORTH OF MS-16 IN YAZOO. IT UPROOTED AND SNAPPED TREES AS IT APPROAC (JAN)
2016-02-23 22:42:00+00:00,2242,UNK,BENTON,YAZOO,MS,32.83,-90.26,EF-0 RATED TORNADO WITH MAXIMUM WINDS OF 85 MPH AND A PATH LENGTH OF 1.2 MILES AND WIDTH OF 100 YDS...TREES SNAPPED AND UPROOTED IN A CONCENTRIC PATTERN...A SIGN AND FE (JAN)
2017-04-30 13:51:00+00:00,1351,UNK,2 S BENTONIA,YAZOO,MS,32.62,-90.37,AN EF-0 TORNADO TOUCHED DOWN JUST EAST OF US HIGHWAY 49 AND TRAVELED EAST-NORTHEAST ACROSS MAINLY UNDEVELOPED LAND ALONG THE BIG BLACK RIVER THROUGH SOUTHERN YAZOO COUN (JAN)
2016-12-18 04:53:00+00:00,0453,UNK,1 WNW KOSSUTH,ALCORN,MS,34.88,-88.66,TORNADO BRIEFLY SEEN... ILLUMINATED BY LIGHTNING. TREES ARE DOWN. (MEG)
2017-03-27 19:00:00+00:00,1900,UNK,3 NW THEO,ALCORN,MS,34.96,-88.74,A TORNADO WAS OBSERVED ALONG HIGHWAY 72 NEAR COUNTRY ROAD 608 JUST NORTHWEST OF THEO. THE TORNADO WAS ON THE GROUND FOR APPROXIMATELY 5 MINUTES. (MEG)
2017-04-30 14:42:00+00:00,1442,UNK,3 S WEST,ATTALA,MS,33.15,-89.77,EF-1 WITH MAX WINDS OF 95 MPH. PATH LENGTH: 3.92 MILES. MAX WIDTH: 600 YARDS. THIS TORNADO BEGAN ABOUT A HALF OF A MILE SOUTHWEST OF COUNTY ROAD 3003 AND TRACKED TO THE (JAN)
2015-11-18 06:30:00+00:00,0630,UNK,4 SE ZAMA,ATTALA,MS,32.93,-89.33,THIS TORNADO TOUCHED DOWN ALONG HIGHWAY 25 IN FAR NORTHEAST LEAKE COUNTY. ALONG HIGHWAY 25...THE INITIAL DAMAGE WAS TO A HOME WHERE PART OF THE ROOF WAS TORN OFF WITH R (JAN)
2015-12-23 22:48:00+00:00,2248,UNK,1 N ASHLAND,BENTON,MS,34.85,-89.18,MULTIPLE INJURIES REPORTED JUST NORTH OF ASHLAND. A COMMAND POST HAS BEEN SETUP AT THE FIRE STATION. POWER IS OUT THROUGHOUT THE CITY. (MEG)
2015-12-24 00:08:00+00:00,0008,UNK,8 W WALNUT,BENTON,MS,34.95,-89.04,HOUSE SEVERELY DAMAGED. RELAYED VIA SOCIAL MEDIA. TIME IS RADAR ESTIMATED. (MEG)
2017-08-31 16:57:00+00:00,1657,UNK,2 NNE LAMAR,BENTON,MS,34.95,-89.3,EF0 TORNADO OCCURRED JUST WEST OF THE INTERSECTION OF HIGHWAY 7 AND HIGHWAY 72. TORNADO UPROOTED A FEW TREES AND UNROOFED A METAL BARN. (MEG)
2015-12-23 23:28:00+00:00,2328,UNK,1 E CANAAN,BENTON,MS,34.93,-89.12,MULTIPLE STRUCTURES DAMAGED. PICTURE RELAYED VIA SOCIAL MEDIA SHOWING FIELD OF DEBRIS NEAR CANAAN. (MEG)
2015-12-23 22:48:00+00:00,2248,UNK,ASHLAND,BENTON,MS,34.83,-89.18,*** 2 FATAL *** (MEG)
2017-04-30 13:01:00+00:00,1301,UNK,4 WSW HAZLEHURST,COPIAH,MS,31.85,-90.45,THIS TORNADO TOUCHED DOWN ALONG HIGHWAY 28... UPROOTING SOME TREES AND SNAPPING LARGE LIMBS. IT CONTINUED NORTHEAST... CROSSING DENTVILLE ROAD AND WELCH LANE BEFORE CRO (JAN)
2016-02-15 18:23:00+00:00,1823,UNK,10 SE HAZLEHURST,COPIAH,MS,31.75,-90.28,HOME DAMAGED IN THE STRONGHOPE COMMUNITY. (JAN)
2016-01-21 22:14:00+00:00,2214,UNK,4 SE CRYSTAL SPRINGS,COPIAH,MS,31.95,-90.31,SOME TREES WERE SNAPPED AND SHINGLES PEALED OFF THE ROOF OF A HOME. SOME TIN WAS PEALED OFF THE ROOF OF ANOTHER HOME. TORNADO WAS RATED EF0 WITH MAX WINDS OF 85 MPH. PA (JAN)
2016-02-15 18:33:00+00:00,1833,UNK,ROCKPORT,COPIAH,MS,31.79,-90.16,A TREE FELL ON A SEMI TRUCK ALONG MS HWY 27...BRIEFLY TRAPPING A PERSON (JAN)
2016-01-21 22:25:00+00:00,2225,UNK,5 N LOYD STAR,COPIAH,MS,31.7,-90.55,NUMEROUS TREES UPROOTED/DOWN. A COUPLE OF HOMES HAD ROOF DAMAGE ALONG WITH DAMAGE TO A COUPLE OF SHEDS. TORNADO RATED AN EF1 WITH MAX WINDS OF 100 MPH. PATH LENGTH 5.4 (JAN)
2016-02-15 18:12:00+00:00,1812,UNK,2 N WESSON,COPIAH,MS,31.73,-90.4,TREES DOWN ON HWY 51 NORTH OF BARNER RD. (JAN)
2016-12-18 03:15:00+00:00,0315,UNK,3 SE HERNANDO,DESOTO,MS,34.8,-89.95,SIGNIFICANT TREE DAMAGE AND A BACKYARD SHED DESTROYED. (MEG)
2016-02-23 23:40:00+00:00,2340,UNK,AVERA,GREENE,MS,31.3,-88.74,TORNADO DAMAGE...TREES DOWN BETWEEN AVERA AND KNOBTOWN MS. (MOB)
